publication_id,score,compound,capped,total_hits_reported
AU-2019411289-A2,13.941471,Polatuzumab_vedotin,False,723
AU-2019411289-A1,13.941471,Polatuzumab_vedotin,False,723
AU-2019408811-A2,13.941471,Polatuzumab_vedotin,False,723
AU-2019408811-A1,13.941471,Polatuzumab_vedotin,False,723
WO-2024199466-A1,13.842856,Polatuzumab_vedotin,False,723
TW-202440114-A,13.842856,Polatuzumab_vedotin,False,723
AU-2014364805-B2,13.752946,Polatuzumab_vedotin,False,723
WO-2022268050-A1,13.740356,Polatuzumab_vedotin,False,723
HK-40111389-A,13.740356,Polatuzumab_vedotin,False,723
WO-2023156583-A1,13.700951,Polatuzumab_vedotin,False,723
WO-2021173180-A1,13.700951,Polatuzumab_vedotin,False,723
US-20240151725-A1,13.700951,Polatuzumab_vedotin,False,723
US-20210263032-A1,13.700951,Polatuzumab_vedotin,False,723
EP-4479751-A1,13.700951,Polatuzumab_vedotin,False,723
EP-4110351-A1,13.700951,Polatuzumab_vedotin,False,723
CA-3243073-A1,13.700951,Polatuzumab_vedotin,False,723
CA-3173265-A1,13.700951,Polatuzumab_vedotin,False,723
AU-2020431760-A1,13.700951,Polatuzumab_vedotin,False,723
WO-2020118136-A1,13.635862,Polatuzumab_vedotin,False,723
US-20220184123-A1,13.60244,Polatuzumab_vedotin,False,723
WO-2023107473-A1,13.581279,Polatuzumab_vedotin,False,723
WO-2020126627-A1,13.5408,Polatuzumab_vedotin,False,723
WO-2020126064-A1,13.5408,Polatuzumab_vedotin,False,723
JP-2024000507-A,13.5408,Polatuzumab_vedotin,False,723
EP-3897741-A1,13.5408,Polatuzumab_vedotin,False,723
EP-3773737-A1,13.5408,Polatuzumab_vedotin,False,723
WO-2019108804-A1,13.511486,Polatuzumab_vedotin,False,723
EP-3717023-A1,13.511486,Polatuzumab_vedotin,False,723
HK-40063151-A,13.475781,Polatuzumab_vedotin,False,723
EP-3897735-B1,13.475781,Polatuzumab_vedotin,False,723
EP-4424301-A1,13.473502,Polatuzumab_vedotin,False,723
AU-2022376750-A1,13.473502,Polatuzumab_vedotin,False,723
TW-202245833-A,13.465348,Polatuzumab_vedotin,False,723
WO-2025112755-A1,13.398678,Polatuzumab_vedotin,False,723
WO-2025073290-A1,13.352848,Polatuzumab_vedotin,False,723
EP-4374927-A2,13.352848,Polatuzumab_vedotin,False,723
AU-2025203017-A1,13.352848,Polatuzumab_vedotin,False,723
US-20220333074-A1,13.339962,Polatuzumab_vedotin,False,723
TW-I781415-B,13.292415,Polatuzumab_vedotin,False,723
JP-7295150-B2,13.219948,Polatuzumab_vedotin,False,723
MY-203529-A,13.059784,Polatuzumab_vedotin,False,723
AU-2015320678-B2,13.059784,Polatuzumab_vedotin,False,723
CN-114949187-A,13.030302,Polatuzumab_vedotin,False,723
CN-106714834-A,13.030302,Polatuzumab_vedotin,False,723
TW-I838660-B,13.021145,Polatuzumab_vedotin,False,723
WO-2025049961-A1,13.010214,Polatuzumab_vedotin,False,723
WO-2020117257-A9,13.000579,Polatuzumab_vedotin,False,723
WO-2020117257-A1,13.000579,Polatuzumab_vedotin,False,723
AU-2018451747-A1,13.000579,Polatuzumab_vedotin,False,723
TW-202146043-A,12.968659,Polatuzumab_vedotin,False,723
AU-2020248612-B9,12.884297,Polatuzumab_vedotin,False,723
ID-P202302386-A,12.876187,Polatuzumab_vedotin,False,723
WO-2024079739-A1,12.785213,Polatuzumab_vedotin,False,723
EP-4601623-A1,12.785213,Polatuzumab_vedotin,False,723
TW-I811335-B,12.715594,Polatuzumab_vedotin,False,723
CA-3119798-A1,12.680922,Polatuzumab_vedotin,False,723
AU-2022255166-A9,12.680922,Polatuzumab_vedotin,False,723
AU-2022255166-A1,12.680922,Polatuzumab_vedotin,False,723
US-20250195682-A1,12.649822,Polatuzumab_vedotin,False,723
SG-11202106603U-A,12.649822,Polatuzumab_vedotin,False,723
WO-2024079738-A1,12.573561,Polatuzumab_vedotin,False,723
WO-2021263205-A1,12.568146,Polatuzumab_vedotin,False,723
JP-2025102750-A,12.568146,Polatuzumab_vedotin,False,723
JP-2023078146-A,12.568146,Polatuzumab_vedotin,False,723
JP-2021526542-A,12.568146,Polatuzumab_vedotin,False,723
IN-202327002190-A,12.568146,Polatuzumab_vedotin,False,723
IL-298855-A,12.568146,Polatuzumab_vedotin,False,723
EP-4171549-A1,12.568146,Polatuzumab_vedotin,False,723
AU-2021297566-A1,12.568146,Polatuzumab_vedotin,False,723
AU-2020248612-B2,12.568146,Polatuzumab_vedotin,False,723
JP-2024510933-A,12.550271,Polatuzumab_vedotin,False,723
