family_id,leader_id,compound,title,family_countries,has_ES
86272346,AU-2023253796-A1,Enfortumab_vedotin,LIGAND-DRUG-CONJUGATES WITH IMPROVED PHARMACOKINETIC AND DRUG RELEASE PROPERTIES,AR;AU;BR;CA;CN;EP;HK;IL;IN;JP;KR;MX;TW;US;WO,False
88919900,CA-3257248-A1,Enfortumab_vedotin,ALLOGENEIC HYPOIMMUNE BIOMIMETIC NANOVESICLE FOR THE TREATMENT OF CANCER,CA;CN;EP;JP;US;WO,False
92674096,WO-2024183750-A1,Enfortumab_vedotin,A NOVEL IMMUNE CELL AND USE THEREOF FOR TREATING DISEASES,WO,False
81852942,US-20240124464-A1,Enfortumab_vedotin,SUBSTITUTED FUSED BICYCLIC COMPOUND AS KINASE INHIBITOR AND USE THEREOF,CN;US;WO,False
90476525,WO-2024197401-A1,Enfortumab_vedotin,"1,3,4-THIADIAZOL-2-YL CARBOXAMIDE AND 1,3-THIAZOL-2-YL CARBOXAMIDE COMPOUNDS AND USES THEREOF AS INHIBITORS OF HUMAN POLYMERASE THETA",WO,False
72885530,WO-2022078566-A1,Enfortumab_vedotin,REACTIVE CONJUGATES,AU;CA;CN;EA;EP;HK;IL;IN;JP;KR;MX;MY;US;WO,False
-1,HK-40115331-A,Enfortumab_vedotin,SUBSTITUTED TRICYCLIC COMPOUNDS AS PARP INHIBITORS AND THE USE THEREOF,AU;BR;CA;CN;EP;HK;IL;IN;JP;KR;MX;RU;TW;US;WO,False
84919712,WO-2023288283-A2,Enfortumab_vedotin,METHODS AND COMPOSITIONS FOR USE IN CELL THERAPY OF NEOPLASTIC DISEASE,CA;EP;HK;JP;US;WO,False
92895725,WO-2025054386-A1,Enfortumab_vedotin,CDK2 INHIBITORS AND USES THEREOF,AR;TW;WO,False
91587445,EP-4638443-A1,Enfortumab_vedotin,TRANSIENT RECEPTOR POTENTIAL VANILLOID 6 INHIBITORS,AU;CA;CN;EP;JP;KR;US;WO,False
95309926,WO-2025194015-A1,Enfortumab_vedotin,HETEROARYL MODULATORS OF GPR84 AND USES THEREOF,WO,False
85322483,IL-311024-A,Enfortumab_vedotin,SUBSTITUTED TRICYCLIC COMPOUNDS AS PARP INHIBITORS AND USE THEREOF,AU;BR;CA;CN;DK;EP;FI;HK;IL;JP;KR;MX;RU;US;WO,False
95284497,WO-2025194014-A1,Enfortumab_vedotin,HETERO ARYL MODULATORS OF APMAP AND USES THEREOF,WO,False
83228345,CA-3211755-A1,Enfortumab_vedotin,SYSTEMS AND METHODS FOR PROTEIN EXPRESSION,AU;BR;CA;CN;EP;IL;IN;JP;KR;MX;US;WO,False
85076046,AU-2022419982-A1,Enfortumab_vedotin,IKAROS ZINC FINGER FAMILY DEGRADERS AND USES THEREOF,AR;AU;CA;CN;EP;HK;IN;JP;KR;TW;US;WO,False
96589011,WO-2025264572-A1,Enfortumab_vedotin,TRANSFERRIN RECEPTOR ANTIGEN-BINDING DOMAINS AND USES THEREFOR,TW;WO,False
95896242,WO-2025113625-A1,Enfortumab_vedotin,HETEROAROMATIC AND HETEROBICYCLIC COMPOUND ACTING AS PKMYT1 INHIBITOR AND USE THEREOF,CN;WO,False
94772101,WO-2025166042-A1,Enfortumab_vedotin,CD98HC ANTIGEN-BINDING DOMAINS AND USES THEREFOR,AR;TW;WO,False
96846585,WO-2025177244-A1,Enfortumab_vedotin,"COMPOUNDS, PHARMACEUTICAL COMPOSITIONS, AND METHODS OF PREPARING COMPOUNDS AND OF THEIR USE",AU;CA;WO,False
74871840,EP-4106819-A1,Enfortumab_vedotin,NECTIN-4 ANTIBODY CONJUGATES AND USES THEREOF,EP;JP;TW;US;WO,False
58709444,US-20230293731-A1,Enfortumab_vedotin,RNA ENCODING AN ANTIBODY,EP;US;WO,False
83546554,EP-4319817-A1,Enfortumab_vedotin,"PHTHALOCYANINE DYE COMPOUNDS, CONJUGATES AND METHODS OF USE THEREOF",EP;JP;US;WO,False
93153477,WO-2024220449-A9,Enfortumab_vedotin,REGULATABLE CONTROLLED EXPRESSION OF A TRANSGENE IN PRIMATES,AU;CA;CN;EP;HK;IL;JP;KR;MX;WO,False
78022788,EP-4132583-A1,Enfortumab_vedotin,"PHTHALOCYANINE DYE COMPOUNDS, CONJUGATES AND METHODS OF USE THEREOF",AU;BR;CA;CN;EP;HK;IN;JP;KR;MX;US;WO,False
85703921,WO-2023178181-A1,Enfortumab_vedotin,IKAROS ZINC FINGER FAMILY DEGRADERS AND USES THEREOF,AR;AU;BR;CA;CL;CN;CO;CR;DK;DO;EP;ES;FI;HK;HR;HU;ID;IL;IN;JP;KR;LT;MX;MY;PE;PL;PT;SI;TW;US;VN;WO;ZA,True
88730904,WO-2023220192-A1,Enfortumab_vedotin,METHODS AND SYSTEMS FOR PREDICTING AN ORIGIN OF AN ALTERATION IN A SAMPLE USING A STATISTICAL MODEL,EP;US;WO,False
93588838,WO-2025241603-A1,Enfortumab_vedotin,"AN ANTIBODY DRUG CONJUGATE WITH OPENED RINGS OF THIOSUCCINIMIDES, ITS PREPARATION AND APPLICATION THEREOF",AU;CA;CN;EP;HK;JP;KR;MY;TW;US;WO,False
76959087,EP-4168068-A1,Enfortumab_vedotin,"ATOMIC LAYER DEPOSITION COATED PHARMACEUTICAL PACKAGING AND IMPROVED SYRINGES AND VIALS, E.G. FOR LYOPHILIZED/COLD-CHAIN DRUGS/VACCINES",CA;CN;EP;JP;KR;US;WO,False
63107126,WO-2018148224-A1,Enfortumab_vedotin,PHOSPHOLIPID ETHER (PLE) CAR T CELL TUMOR TARGETING (CTCT) AGENTS,AU;CA;CN;EP;HK;IN;US;WO,False
-1,IN-202217003983-A,Enfortumab_vedotin,"ANTIBODY-DRUG CONJUGATE, INTERMEDIATE THEREOF, PREPARATION METHOD THEREFOR AND APPLICATION THEREOF",AU;BR;CA;CN;EP;IN;JP;KR;RU;US;WO,False
